timer2_elapsedAll_ms,
2872.9,
2882.81,
2892.9,
2902.87,
2912.93,
2922.93,
2932.9,
2942.77,
2952.87,
2962.96,
2972.78,
2982.89,
2992.8,
3002.8,
3012.82,
3022.8,
3032.88,
3042.86,
3052.95,
3062.92,
3072.91,
3082.92,
3092.91,
3102.85,
3112.93,
3122.88,
3132.91,
3142.88,
3152.98,
3162.94,
3172.99,
3182.96,
3192.92,
3202.87,
3212.9,
3222.79,
3232.8,
3242.81,
3252.77,
3263.72,
3273.69,
3283.68,
3293.68,
3303.67,
3313.69,
3323.68,
3333.68,
3343.67,
3353.67,
3363.67,
3373.67,
3383.67,
3393.67,
3403.67,
3413.67,
3423.67,
3433.67,
3443.69,
3453.67,
3463.7,
3473.71,
3483.69,
3493.69,
3503.7,
3513.7,
3523.69,
3533.68,
3543.68,
3553.68,
3563.7,
3573.69,
3582.81,
3592.97,
3602.93,
3612.93,
3623.01,
3632.9,
3642.91,
3652.9,
3663.03,
3672.84,
3682.91,
3692.98,
3702.91,
3712.91,
3722.92,
3732.95,
3742.95,
3752.95,
3762.87,
3772.79,
3782.95,
3792.87,
3802.86,
3812.8,
3822.86,
3832.94,
3842.93,
3852.96,
3862.98,
3872.84,
3882.94,
3892.87,
3902.87,
3912.91,
3922.81,
3932.84,
3942.76,
3952.75,
3963.71,
3973.69,
3983.69,
3993.7,
4003.72,
4013.7,
4023.7,
4033.7,
4043.7,
4053.7,
4063.69,
4073.69,
4083.69,
4093.7,
4103.7,
4113.7,
4123.7,
4133.7,
4143.7,
4153.68,
4163.68,
4173.68,
4183.68,
4193.69,
4203.68,
4213.68,
4223.68,
4233.69,
4243.7,
4253.69,
4263.68,
4273.68,
4283.7,
4293.71,
4303.69,
4313.68,
4323.68,
4333.69,
4342.75,
4352.81,
4362.94,
4372.92,
4382.91,
4392.89,
4402.87,
4412.92,
4422.99,
4432.91,
4442.9,
4452.9,
4462.93,
4472.91,
4482.91,
4492.91,
4502.91,
4512.82,
4522.89,
4532.92,
4542.88,
4552.93,
4562.92,
4572.89,
4582.92,
4592.87,
4602.86,
4612.81,
4622.81,
4632.85,
4642.8,
4652.85,
4662.77,
4673.73,
4683.7,
4693.7,
4703.7,
4713.7,
4723.7,
4733.69,
4743.7,
4753.69,
4763.69,
4773.68,
4783.69,
4793.69,
4803.68,
4813.68,
4823.68,
4833.69,
4843.68,
4853.68,
4863.68,
4873.68,
4883.68,
4893.68,
4903.7,
4913.75,
4922.82,
4932.88,
4942.89,
4952.9,
4962.9,
4972.95,
4982.94,
4992.93,
5002.99,
5012.89,
5022.86,
5032.93,
5042.9,
5052.93,
5063.02,
5072.91,
5082.99,
5092.95,
5103.02,
5112.92,
5123.05,
5132.97,
5142.98,
5152.91,
5162.9,
5172.96,
5182.95,
5192.98,
5202.9,
5212.87,
5222.81,
5232.77,
5243.73,
5253.71,
5263.7,
5273.7,
5283.7,
5293.7,
5303.69,
5313.69,
5323.7,
5333.7,
5343.7,
5353.71,
5363.7,
5373.7,
5383.7,
5393.7,
5403.7,
5413.69,
5423.69,
5433.7,
5443.7,
5453.7,
5463.71,
5473.7,
5483.71,
5493.71,
5503.69,
5513.7,
5523.7,
5533.7,
5543.7,
5553.7,
5563.7,
5573.7,
5583.71,
5593.73,
5602.77,
5613.73,
5623.71,
5633.7,
5643.71,
5653.71,
5662.76,
5673.74,
5683.71,
5693.75,
5702.81,
5712.79,
5723.72,
5733.73,
5743.74,
5752.77,
5763.72,
5772.78,
5783.73,
5793.73,
5802.76,
5813.75,
5822.77,
5833.73,
5843.75,
5853.7,
5863.72,
5873.73,
5883.7,
5893.72,
5903.69,
5913.68,
5923.69,
5932.76,
5943.76,
5952.78,
5962.75,
5972.77,
5983.73,
5993.71,
6003.71,
6013.7,
6023.7,
6033.7,
6043.69,
6053.7,
6063.7,
6073.7,
6083.69,
6093.69,
6103.69,
6113.7,
6123.7,
6133.7,
6143.7,
6153.7,
6163.7,
6173.7,
6183.7,
6193.7,
6203.7,
6213.7,
6223.7,
6233.7,
6243.7,
6253.7,
6263.7,
6273.7,
6283.7,
6293.7,
6303.7,
6313.7,
6323.7,
6333.7,
6343.7,
6353.7,
6363.7,
6373.69,
6383.68,
6393.69,
6403.69,
6413.7,
6422.77,
6432.81,
6442.74,
6453.74,
6463.74,
6473.72,
6483.74,
6493.72,
6503.74,
6513.72,
6523.73,
6533.73,
6543.74,
6552.8,
6562.77,
6573.73,
6583.72,
6592.76,
6603.77,
6612.79,
6623.74,
6633.71,
6643.71,
6653.71,
6662.78,
6673.74,
6683.73,
6693.72,
6703.74,
6713.72,
6723.72,
6733.72,
6743.7,
6753.7,
6763.71,
6773.69,
6783.7,
6793.7,
6803.7,
6813.71,
6823.7,
6833.7,
6843.72,
6853.7,
6863.7,
6873.71,
6883.71,
6893.71,
6903.7,
6913.73,
6923.7,
6933.7,
6943.7,
6953.7,
6963.7,
6973.69,
6983.71,
6992.76,
7003.75,
7012.77,
7023.73,
7032.78,
7043.72,
7053.71,
7063.7,
7073.7,
7083.7,
7093.7,
7103.7,
7113.72,
7123.72,
7133.72,
7143.75,
7153.71,
7163.73,
7172.76,
7182.77,
7193.72,
7203.73,
7213.71,
7223.7,
7233.72,
7243.74,
7253.74,
7262.75,
7273.71,
7283.72,
7293.71,
7303.7,
7313.71,
7322.77,
7333.73,
7343.72,
7353.71,
7363.7,
7373.7,
7383.71,
7392.76,
7403.73,
7413.72,
7423.73,
7433.71,
7443.73,
7453.72,
7463.71,
7473.7,
7483.7,
7493.73,
7503.7,
7513.7,
7523.68,
7533.68,
7543.69,
7553.68,
7563.68,
7573.7,
7583.7,
7593.7,
7603.7,
7613.68,
7623.69,
7633.7,
7643.7,
7653.7,
7663.7,
7673.7,
7683.7,
7693.77,
7703.7,
7713.7,
7723.7,
7733.7,
7743.7,
7753.73,
7763.74,
7772.76,
7782.79,
7793.75,
7803.72,
7813.71,
7823.71,
7832.75,
7842.77,
7853.72,
7863.77,
7872.78,
7883.72,
7893.7,
7902.76,
7913.73,
7923.73,
7933.73,
7943.75,
7952.83,
7963.73,
7973.72,
7983.74,
7993.73,
8002.78,
8012.79,
8023.73,
8033.74,
8043.72,
8053.72,
8063.69,
8073.71,
8083.75,
8093.73,
8103.71,
8113.75,
8123.74,
8133.74,
8143.72,
8152.76,
8163.77,
8173.75,
8183.74,
8193.74,
8203.71,
8213.73,
8223.72,
8233.71,
8243.71,
8253.7,
8263.71,
8273.69,
8283.7,
8293.71,
8303.7,
8313.71,
8323.72,
8333.69,
8343.7,
8353.69,
8363.69,
8373.7,
8383.69,
8393.69,
8403.69,
8413.7,
8423.71,
8433.7,
8443.7,
8453.69,
8463.74,
8473.7,
8483.71,
8493.69,
8503.69,
8513.69,
8523.7,
8533.69,
8543.69,
8553.68,
8563.68,
8573.68,
8583.69,
8593.68,
8603.68,
8613.68,
8623.69,
8633.69,
8643.7,
8653.73,
8663.75,
8673.73,
8683.75,
8693.72,
8703.72,
8712.75,
8723.72,
8733.72,
8742.8,
8753.72,
8762.75,
8773.74,
8783.72,
8792.76,
8803.72,
8813.75,
8823.73,
8833.7,
8843.78,
8853.71,
8863.74,
8873.71,
8883.72,
8893.71,
8903.71,
8912.75,
8923.73,
8933.71,
8943.72,
8953.72,
8963.7,
8973.7,
8983.7,
8993.7,
9003.7,
9013.71,
9023.7,
9033.7,
9043.7,
9053.7,
9063.7,
9073.7,
9083.7,
9093.7,
9103.7,
9113.7,
9123.71,
9133.7,
9143.7,
9153.69,
9163.69,
9173.7,
9183.69,
9193.69,
9203.69,
9213.69,
9223.72,
9233.7,
9243.69,
9253.71,
9263.7,
9273.69,
9283.7,
9293.74,
9303.74,
9313.72,
9323.72,
9332.77,
9343.73,
9353.73,
9362.79,
9373.71,
9382.77,
9393.77,
9402.76,
9413.73,
9422.85,
9432.79,
9443.74,
9452.76,
9463.76,
9472.86,
9482.79,
9493.73,
9503.73,
9512.79,
9523.73,
9533.71,
9542.77,
9553.71,
9563.75,
9573.71,
9582.82,
9593.72,
9603.72,
9613.7,
9623.7,
9633.7,
9643.7,
9653.7,
9663.7,
9673.7,
9683.7,
9693.7,
9703.7,
9713.7,
9723.7,
9733.7,
9743.71,
9753.7,
9763.7,
9773.7,
9783.7,
9793.7,
9803.7,
9813.7,
9823.7,
9833.7,
9843.7,
9853.69,
9863.71,
9873.71,
9883.71,
9893.7,
9903.7,
9913.7,
9923.7,
9933.7,
9943.7,
9953.7,
9963.71,
9973.7,
9983.7,
9993.7,
10003.7,
10013.7,
10023.7,
10033.7,
10043.7,
10053.7,
10063.7,
10073.7,
10083.7,
10093.7,
10103.7,
10113.7,
10123.7,
10133.7,
10142.8,
10153.7,
10163.7,
10173.7,
10183.7,
10192.8,
10203.7,
10213.7,
10223.7,
10233.7,
10243.7,
10253.7,
10263.7,
10273.7,
10283.7,
10293.7,
10303.7,
10313.7,
10323.7,
10333.7,
10343.7,
10353.7,
10363.7,
10373.7,
10383.7,
10393.7,
10403.7,
10413.7,
10423.7,
10433.7,
10442.8,
10452.8,
10463.7,
10473.7,
10483.8,
10492.8,
10502.8,
10513.7,
10523.7,
10533.7,
10543.7,
10553.7,
10563.7,
10573.7,
10583.7,
10593.7,
10603.7,
10613.7,
10623.7,
10633.7,
10643.7,
10652.8,
10663.7,
10673.7,
10683.7,
10693.7,
10703.7,
10713.7,
10723.7,
10733.7,
10743.7,
10753.7,
10763.7,
10773.7,
10783.7,
10793.7,
10803.7,
10813.7,
10823.7,
10833.7,
10843.7,
10853.7,
10863.7,
10873.7,
10883.7,
10893.7,
10903.7,
10913.7,
10923.7,
10933.7,
10943.7,
10953.7,
10963.7,
10973.7,
10983.7,
10993.7,
11003.7,
11013.7,
11023.7,
11033.7,
11043.7,
11053.7,
11063.7,
11073.7,
11083.7,
11093.7,
11103.7,
11113.7,
11122.8,
11132.8,
11143.7,
11153.7,
11162.8,
11173.7,
11183.7,
11193.7,
11203.7,
11213.7,
11223.7,
11233.7,
11243.7,
11253.7,
11263.7,
11273.7,
11283.7,
11293.7,
11302.7,
11313.7,
11323.7,
11333.7,
11343.7,
11353.7,
11363.7,
11373.7,
11383.7,
11393.7,
11403.7,
11413.7,
11423.7,
11433.7,
11443.7,
11453.7,
11463.7,
11473.7,
11483.7,
11493.7,
11503.7,
11513.7,
11523.7,
11533.7,
11543.7,
11553.7,
11563.7,
11573.7,
11583.7,
11593.7,
11603.7,
11613.7,
11623.7,
11633.7,
11643.7,
11653.7,
11663.7,
11673.7,
11683.7,
11693.7,
11703.7,
11713.7,
11723.7,
11733.7,
11743.7,
11753.7,
11763.7,
11773.7,
11783.7,
11793.7,
11803.7,
11813.8,
11823.7,
11833.7,
11843.7,
11853.7,
11863.7,
11873.7,
11883.7,
11893.7,
11903.7,
11913.7,
11923.7,
11933.7,
11943.7,
11953.7,
11963.7,
11973.7,
11983.7,
11993.8,
12003.8,
12013.8,
12023.7,
12033.7,
12043.7,
12053.7,
12062.7,
12073.7,
12082.7,
12093.7,
12102.8,
12113.7,
12123.8,
12133.7,
12142.8,
12153.7,
12163.7,
12173.7,
12183.7,
12193.7,
12203.7,
12213.7,
12223.7,
12233.7,
12243.7,
12253.7,
12263.7,
12273.7,
12282.7,
12293.7,
12303.7,
12312.8,
12323.8,
12333.7,
12343.7,
12353.7,
12363.7,
12373.7,
12383.7,
12393.7,
12402.8,
12413.7,
12423.7,
12433.7,
12443.7,
12453.7,
12463.7,
12473.7,
12483.7,
12493.7,
12503.7,
12513.7,
12523.7,
12533.7,
12543.7,
12553.7,
12563.7,
12573.7,
12583.7,
12593.7,
12603.7,
12613.7,
12623.7,
12633.7,
12643.7,
12653.7,
12663.7,
12673.7,
12683.7,
12693.7,
12703.7,
12713.7,
12723.7,
12733.7,
12743.7,
12753.7,
12763.7,
12773.7,
12783.7,
12793.7,
12802.8,
12812.8,
12822.8,
12832.8,
12842.8,
12852.8,
12862.8,
12872.8,
12882.8,
12892.8,
12902.7,
12913.7,
12922.8,
12932.8,
12943.8,
12952.8,
12962.7,
12973.7,
12983.7,
12992.8,
13003.7,
13013.8,
13022.8,
13032.8,
13042.8,
13052.8,
13062.8,
13072.9,
13082.8,
13092.8,
13102.8,
13112.8,
13122.8,
13132.8,
13142.8,
13152.7,
13163.7,
13173.7,
13183.7,
13193.7,
13203.7,
13213.7,
13223.7,
13233.7,
13243.7,
13253.7,
13263.7,
13273.7,
13283.7,
13293.7,
13303.7,
13313.7,
13323.7,
13333.7,
13343.7,
13353.7,
13363.7,
13373.7,
13383.7,
13393.7,
13403.7,
13413.7,
13423.7,
13433.7,
13443.7,
13453.7,
13463.7,
13473.7,
13483.7,
13493.7,
13503.7,
13513.7,
13523.7,
13533.7,
13543.7,
13553.7,
13563.7,
13573.7,
13583.8,
13592.8,
13602.8,
13612.9,
13622.9,
13632.9,
13642.9,
13652.9,
13662.9,
13672.9,
13683,
13692.9,
13703,
13712.8,
13722.9,
13732.9,
13742.9,
13752.9,
13762.9,
13772.9,
13782.8,
13792.8,
13802.8,
13812.8,
13822.8,
13832.9,
13842.8,
13852.8,
13862.8,
13872.8,
13882.8,
13892.8,
13903.7,
13913.7,
13923.7,
13933.7,
13943.7,
13953.7,
13963.7,
13973.7,
13983.7,
13993.7,
14003.7,
14013.7,
14023.7,
14033.7,
14043.7,
14053.7,
14063.7,
14073.7,
14083.7,
14093.7,
14103.7,
14113.7,
14123.7,
14133.7,
14143.7,
14153.7,
14163.7,
14173.7,
14183.7,
14193.7,
14203.7,
14213.7,
14223.8,
14232.8,
14242.9,
14252.9,
14262.9,
14272.9,
14282.9,
14292.9,
14302.9,
14312.9,
14322.9,
14332.9,
14343,
14352.9,
14362.8,
14372.8,
14382.9,
14392.9,
14402.9,
14412.9,
14422.9,
14432.9,
14442.8,
14452.8,
14462.9,
14472.9,
14482.9,
14492.9,
14502.8,
14512.9,
14522.9,
14532.9,
14542.9,
14552.9,
14562.9,
14572.9,
14582.8,
14592.9,
14602.9,
14613,
14622.9,
14632.9,
14642.8,
14652.8,
14663.7,
14673.7,
14683.7,
14692.7,
14703.7,
14713.7,
14722.7,
14732.7,
14743.7,
14752.7,
14763.7,
14772.7,
14783.7,
14793.7,
14803.7,
14813.7,
14823.7,
14832.7,
14842.7,
14852.7,
14862.7,
14872.7,
14882.7,
14892.7,
14902.7,
14912.7,
14922.7,
14932.7,
14942.7,
14952.7,
14961.8,
14971.9,
14982.7,
14991.9,
15001.5,
15012.7,
15022.7,
15032.7,
15042.7,
15052.1,
15062.4,
15072.7,
15082.7,
15092.7,
15101.8,
15112.7,
15122.7,
15132.7,
15142.7,
15152.7,
15162.7,
15172.7,
15182.7,
15192.7,
15202.7,
15212.7,
15222.7,
15232.7,
15242.7,
15252.7,
15262.7,
15272.7,
15282.7,
15292.7,
15302.7,
15311.9,
15322.7,
15332,
15342.7,
15352.7,
15362.7,
15372.7,
15382.7,
15392.7,
15402.7,
15412.7,
15422.7,
15432.7,
15442.7,
15452.7,
15462.7,
15472.7,
15482.7,
15492.7,
15502.7,
15512.7,
15523.7,
15532.7,
15542.7,
15552.7,
15562.7,
15572.7,
15582.7,
15592.7,
15602.7,
15612.7,
15622.7,
15632.7,
15642.7,
15652.7,
15662.7,
15672.7,
15682.7,
15692.7,
15702.7,
15712.7,
15722.7,
15732.7,
15742.7,
15753.7,
15762.7,
15772.7,
15782.7,
15792.7,
15802.7,
15812.7,
15822.7,
15832.7,
15842.7,
15852.7,
15862.7,
15872.7,
15882.7,
15892.7,
15902.7,
15913.7,
15922.7,
15932.7,
15942.7,
15952.7,
15962.5,
15972.7,
15982.7,
15992.7,
16002.1,
16012.7,
16021.9,
16032.3,
16042.7,
16052.8,
16062.7,
16072.7,
16082.7,
16092.7,
16102.7,
16112.7,
16123.7,
16132.7,
16142.7,
16152.7,
16162.7,
16172.7,
16182.7,
16192.7,
16203.7,
16212.7,
16222.7,
16232.7,
16242.7,
16252.7,
16262.7,
16272.7,
16282.7,
16292.7,
16302.7,
16312.7,
16322.7,
16332.7,
16342.7,
16352.7,
16363.7,
16372.7,
16382.7,
16392.7,
16402.7,
16412.7,
16422.7,
16432.1,
16442.1,
16452.7,
16462.7,
16472.7,
16482.7,
16492.7,
16502.7,
16512.7,
16522.7,
16532.7,
16542.7,
16552.7,
16562.7,
16572.7,
16582.7,
16592.7,
16602.7,
16613.7,
16622.7,
16632.7,
16642.7,
16652.7,
16662.7,
16672.7,
16682.7,
16691.8,
16702.7,
16712.7,
16722.7,
16732.7,
16740.8,
16752.7,
16762.7,
16773.7,
16782.7,
16792.7,
16802.7,
16812.7,
16822.7,
16832.7,
16842.7,
16852.7,
16862.7,
16872.7,
16882.7,
16892.7,
16902.7,
16912.7,
16922.7,
16932.7,
16942.7,
16952.7,
16962.7,
16972.7,
16982.7,
16992.7,
17002.7,
17012.7,
17022.7,
17032.7,
17042.7,
17052.7,
17062.7,
17072.7,
17082.7,
17092.7,
17102.7,
17112.2,
17122.7,
17132.7,
17142.2,
17152.7,
17162.7,
17172.7,
17182.7,
17192.7,
17202.7,
17212.7,
17222.7,
17232.7,
17242.7,
17252.7,
17262.7,
17272.7,
17282.7,
17292.7,
17302.7,
17312.7,
17322.7,
17332.7,
17342.7,
17352.7,
17362.7,
17372.7,
17382.7,
17392.7,
17402.7,
17412.7,
17422.7,
17432.7,
17442.7,
17452.7,
17462.7,
17472.7,
17482.7,
17492.7,
17502.7,
17512.7,
17522.7,
17532.7,
17542.7,
17552.7,
17562.7,
17572.7,
17582.7,
17592.7,
17602.7,
17612.7,
17622.7,
17632.7,
17642.7,
17652.7,
17662.7,
17671.7,
17682.7,
17692.7,
17702.7,
17712.7,
17722.7,
17732.7,
17742.7,
17752.7,
17762.7,
17772.7,
17782.7,
17792.4,
17801.7,
17812.7,
17822.7,
17832.7,
17842.7,
17852.7,
17862.7,
17872.7,
17882.7,
17892.7,
17902.7,
17912,
17922.7,
17932.3,
17942.3,
17952.7,
17962.7,
17972.7,
17982.7,
17992.7,
18002.7,
18012.7,
18022.7,
18032.7,
18042.7,
18052.7,
18062.7,
18072.7,
18082.7,
18092.7,
18102.7,
18112.7,
18122.7,
18132.7,
18142.7,
18152.7,
18162.7,
18172.7,
18182.7,
18192.7,
18202.7,
18212.7,
18222.7,
18232.7,
18242.7,
18252.7,
18261.7,
18273.7,
18282.7,
18292.7,
18302.7,
18312.7,
18322.7,
18332.7,
18342.7,
18352.7,
18362.7,
18372.7,
18382.7,
18392.7,
18402.7,
18412.7,
18422.7,
18432.7,
18442.7,
18452.7,
18462.7,
18472.8,
18482.7,
18492.7,
18502.7,
18512.7,
18522.7,
18533.7,
18542.7,
18552.7,
18562.7,
18573.7,
18582.7,
18592.7,
18602.4,
18612.7,
18622.5,
18631.8,
18642.1,
18652.7,
18662.7,
18672.7,
18682.4,
18692.7,
18702.7,
18712.1,
18722.7,
18732.7,
18742.7,
18752.7,
18762.7,
18772.7,
18782.8,
18792.7,
18802.7,
18812.7,
18822.7,
18832.7,
18842.7,
18852.7,
18862.7,
18872.3,
18882.7,
18892.7,
18902.7,
18912.7,
18922.7,
18932.7,
18942.7,
18952.7,
18962.7,
18972.7,
18982.7,
18992.3,
19002.7,
19012.7,
19022.7,
19032.7,
19042.7,
19052.7,
19062.7,
19072.7,
19082.7,
19092.7,
19102.7,
19112,
19122.7,
19132.7,
19142.7,
19152.1,
19162.5,
19172.7,
19182.7,
19192.7,
19202.7,
19212.7,
19222.7,
19232.7,
19242.7,
19253.7,
19262.7,
19272.7,
19282.7,
19292.7,
19302.7,
19312.7,
19322.7,
19332.7,
19342.7,
19352.7,
19362.7,
19372.7,
19382.7,
19392.7,
19401.8,
19412.8,
19422.7,
19432.7,
19442.7,
19453.7,
19462.8,
19472.7,
19482.7,
19492.8,
19501.6,
19512.7,
19521.3,
19532.7,
19541.8,
19551.8,
19561.8,
19572.8,
19582.8,
19592.4,
19602.8,
19610.8,
19621.8,
19632.8,
19642.7,
19651.7,
19662.7,
19672.5,
19682.7,
19691.7,
19702.7,
19712.7,
19722.7,
19732.7,
19742.7,
19752.7,
19763.7,
19772.7,
19782.7,
19792.7,
19802.7,
19812.7,
19822.7,
19832.7,
19842.7,
19852.7,
19862.7,
19872.7,
19882.7,
19892.7,
19902.7,
19912.7,
19922.7,
19932.7,
19942.7,
19952.7,
19962.7,
19972.7,
19982.7,
19992.7,
20002.7,
20012.7,
20022.7,
20032.7,
20042.7,
20052.7,
20062.7,
20072.7,
20082.7,
20092.7,
20102.7,
20112.7,
20122.7,
20132.7,
20142.7,
20152.7,
20161.7,
20172.7,
20182.7,
20192.7,
20202.7,
20212.7,
20222.7,
20232.7,
20242.7,
20252.7,
20262.7,
20272.7,
20282.7,
20292.7,
20302.7,
20312.7,
20322.7,
20332.7,
20342.7,
20352.7,
20362.7,
20372.7,
20382.7,
20392.7,
20402.7,
20411.8,
20422.7,
20431.7,
20441.8,
20451.8,
20462.7,
20472.7,
20482.7,
20492.7,
20502.7,
20512.7,
20522.7,
20532.7,
20542.7,
20552.7,
20562.7,
20572.7,
20582.8,
20592.7,
20602.7,
20612.7,
20622.7,
20632.7,
20642.7,
20652.7,
20662.7,
20671.7,
20682.7,
20692.7,
20702.7,
20712.7,
20722.7,
20732.7,
20742.7,
20752.7,
20762.7,
20772.7,
20782.7,
20792.7,
20802.7,
20812,
20822.7,
20832.7,
20842.7,
20852.7,
20862.7,
20872.7,
20882.7,
20892.7,
20902.7,
20912.7,
20922.7,
20932.7,
20942.7,
20952.7,
20962.7,
20972.7,
20982.7,
20992.7,
21001.8,
21012.7,
21022.7,
21032.7,
21042.7,
21052.7,
21061.7,
21071.8,
21081.8,
21092.7,
21102.7,
21112.7,
21122.7,
21133.7,
21142.7,
21152.7,
21162.7,
21172.7,
21182.7,
21192.7,
21202.7,
21212.7,
21222.7,
21232.7,
21242.7,
21252.7,
21262.7,
21272.7,
21282.7,
21292.7,
21302.7,
21312.7,
21321.9,
21332.7,
21342.7,
21352.7,
21362.7,
21372.7,
21381.7,
21392.7,
21401.8,
21412.7,
21422.7,
21432.7,
21442.7,
21452.7,
21462.7,
21472.7,
21482.7,
21492.7,
21502.7,
21512.7,
21522.7,
21532.7,
21542.7,
21552.7,
21562.7,
21572.7,
21583.7,
21592.7,
21602.7,
21612.7,
21622.7,
21632.7,
21642.7,
21652.7,
21662.7,
21672.7,
21682.7,
21692.7,
21702.7,
21712.7,
21722.7,
21732.7,
21742.7,
21752.7,
21762.7,
21772.7,
21782.7,
21792.7,
21802.7,
21812.7,
21822.7,
21832.7,
21842.7,
21852.7,
21862.7,
21872.7,
21882.7,
21891.8,
21903.7,
21911.9,
21922.7,
21932.1,
21942.7,
21952.5,
21962.7,
21972.7,
21982.7,
21992.8,
22002.1,
22012.7,
22022.1,
22032.4,
22042.7,
22052.7,
22061.8,
22072.7,
22082.7,
22091.7,
22102.7,
22112.7,
22122.7,
22132.7,
22143.7,
22152.7,
22162.7,
22172.7,
22182.7,
22192.7,
22202.7,
22211.9,
22222.7,
22232.7,
22242.7,
22252.7,
22262.7,
22272.7,
22282.3,
22292.7,
22302.7,
22312.7,
22322.7,
22332.7,
22342.7,
22352.7,
22362.7,
22372.7,
22382.7,
22392.7,
22402.7,
22412.7,
22423.7,
22431.7,
22442.7,
22452.7,
22462.7,
22472.7,
22482.7,
22492.7,
22502.7,
22512.7,
22522.7,
22531.7,
22542.7,
22552.7,
22562.7,
22572.7,
22582.7,
22592.7,
22602.7,
22612.7,
22622.7,
22632.7,
22642.7,
22652.7,
22662.7,
22672.7,
22681.8,
22693.7,
22702.7,
22712.7,
22722.7,
22732.7,
22742.7,
22752.7,
22762.7,
22772.7,
22782.7,
22792.7,
22802.7,
22812.7,
22822.7,
22832.7,
22842.7,
22852.7,
22863.7,
22872.7,
22882.7,
22892.7,
22902.7,
22912.7,
22922.7,
22932.7,
22942.7,
22952.7,
22962.7,
22972.7,
22982.7,
22992.7,
23002.7,
23012.7,
23022.7,
23032.7,
23042.7,
23052.7,
23062.7,
23072.7,
23082.7,
23092.7,
23102.7,
23112.7,
23122.7,
23132.7,
23142.7,
23152.7,
23162.7,
23172.7,
23182.7,
23192.7,
23202.7,
23212.7,
23222.7,
23232.7,
23242.7,
23252.7,
23262.7,
23271.9,
23282.7,
23292.7,
23302.7,
23312.7,
23322.7,
23331.7,
23342.7,
23352.7,
23362.7,
23372.7,
23382.7,
23391.9,
23402.7,
23412.1,
23422.7,
23431.5,
23442.3,
23452.7,
23462.2,
23471.6,
23480.5,
23492.7,
23502.3,
23512.7,
23522.7,
23532,
23542.7,
23552.7,
23562.7,
23572.7,
23583.7,
23592.7,
23602.1,
23612.5,
23622.7,
23632.7,
23642.7,
23652.7,
23663.7,
23672.7,
23682.7,
